train_size,rmse_ols,rmse_rf,rmse_xgb
10,5.468086694303115,0.04724407262769113,0.05194526644904508
11,0.25698264608370397,0.04677300514753077,0.05123771550097455
12,0.18890606429596804,0.0467412179558412,0.05068536622273285
13,0.13603106854893124,0.04679854758716394,0.05027264765431002
14,0.10517738215657883,0.046276476627595785,0.050147781532095606
15,0.09089816446458157,0.046613359296826376,0.049866174634233124
16,0.08081783080305234,0.04636390114626186,0.04976445167595664
17,0.07536665303488312,0.046353384224839506,0.05003866218017432
18,0.07074527560679471,0.04600190944645778,0.049462462635317866
19,0.06833698947938331,0.046246081439748364,0.04913336626754
20,0.06480606165158054,0.04650608288049601,0.04963228719260176
21,0.06275516675191836,0.04601293063110582,0.04911293064642593
22,0.06102427220027254,0.04610231163058426,0.04867202682979609
23,0.05929914580018306,0.04581915365223071,0.04921604200136917
24,0.05862955809369524,0.04630949407193347,0.04880533734138784
25,0.057275394886687606,0.04598904871018344,0.04892919217750622
26,0.05656212995015901,0.045997289148325585,0.04870093464276189
27,0.05597171928328465,0.04577544267154513,0.04855045637968987
28,0.05586639478315585,0.045680765160639666,0.048394656517936424
29,0.05443836928366053,0.04563755035841906,0.04829929936485382
30,0.05358067779580003,0.04546170968406266,0.04828272770202759
31,0.05279161444018584,0.04539952605204244,0.04845332825362455
32,0.05184095113413336,0.045369560205121395,0.048076086356035705
33,0.05152251956594954,0.04553456465194662,0.048013706392741176
34,0.05129752694700562,0.0454117138497956,0.04803318066812402
35,0.05119267002182238,0.045402503623310206,0.04799309411541079
36,0.050700088982182194,0.04557153464369673,0.048064973523229304
37,0.049962532146705915,0.04550112059783979,0.04818330003302907
38,0.049599536598029695,0.0454392640677084,0.048127034818542434
39,0.049186184246485194,0.04546089293316847,0.047793389102467644
40,0.04888612200553833,0.04543934787137775,0.04753314089837288
41,0.048565823675471353,0.04540279762053341,0.04734687743464903
42,0.048253441100407406,0.04558477384058923,0.04764847772474705
43,0.048044957987842175,0.0451494462904764,0.04725268825971192
44,0.0477866086701968,0.04519636916381152,0.04777656692320632
45,0.04732529647014827,0.045181127188502916,0.04767550134211941
46,0.047220030143609495,0.04540913167624039,0.04765617551129808
47,0.04704929635452233,0.045262001120244595,0.04798272371607204
48,0.046945622759419124,0.04535975348487695,0.0473983166152433
49,0.04681538308458127,0.045337972686502546,0.047638386273832566
50,0.04638103609129899,0.04521861281839141,0.047822375637604816
51,0.04622728745366093,0.04544161054194975,0.04751354564536285
52,0.04622864084165734,0.045279039050605555,0.047377211060103876
53,0.04619299099143884,0.04555005895024488,0.048020154351722105
54,0.04621059891989395,0.04564545138512427,0.04731747637436298
55,0.04609983515713283,0.0453103979422263,0.04780826916265282
56,0.04598237845275379,0.045490608135466126,0.0474196170814102
57,0.04593184252732367,0.04553123165289684,0.04748750369475891
58,0.04578207456532486,0.04533194972498885,0.04814474106603194
59,0.045502174379992974,0.0451662634209491,0.047699463761716646
60,0.04538874694222888,0.04523914438177448,0.04769337558765009
61,0.04516337635128035,0.04520881298251736,0.047830613441643785
62,0.04505463076921116,0.045514742939791346,0.04745348707047284
63,0.04501167670738649,0.045432444627498264,0.047433041399000696
64,0.044875882781437386,0.04562783219735594,0.04773538967921749
65,0.044784652605244564,0.04555729948747237,0.047627642872881175
66,0.044699506656655674,0.04581196200604231,0.04803980481240185
67,0.0447050163902131,0.0454069449796496,0.047707024518742626
68,0.044560032267742015,0.04549601591950875,0.04789055337174693
69,0.04448777087829969,0.04531659922199408,0.04766493701870494
70,0.044525498139810056,0.04557185105654361,0.04784774381463175
