train_size,rmse_ols,rmse_rf,rmse_xgb
10,7.200088843313838,0.04725972863669441,0.05223644804916933
11,0.2840735181627291,0.04674833122166212,0.051190170976452225
12,0.16484475905029422,0.04666711045929638,0.05071502689904407
13,0.1297061750543072,0.04683915438914484,0.050363584654832795
14,0.1053235744057373,0.04654284471893041,0.05021173298567572
15,0.0867068395383493,0.04676253255432588,0.049949217088555445
16,0.07875351844287405,0.04643128572883942,0.050047036403762804
17,0.07480712432699058,0.04653135067329615,0.05004869918359149
18,0.07085488222330918,0.04618822355867891,0.049478809361799665
19,0.06832148320343055,0.046285476056759346,0.04910592677918082
20,0.06704789206411235,0.04657424115234718,0.04981416305079501
21,0.06520315112929935,0.04616019167776475,0.04926637110286719
22,0.06198356492042474,0.046186575308794664,0.04867352204740709
23,0.0600087380604804,0.045998693996829,0.04919107556260143
24,0.05908340723874687,0.046188392849696024,0.04844975145242377
25,0.0581572661291677,0.04581858267938568,0.04877295450953884
26,0.057182849693380916,0.04595346592204828,0.04841900017469003
27,0.05638452859121943,0.045718571014078,0.04821233490098674
28,0.056225156212641215,0.04557609003650995,0.04798142318037489
29,0.05542777679601152,0.045651180101242986,0.047761192304488234
30,0.05457161023140345,0.04559282910635276,0.04833822651563763
31,0.05367443301310568,0.04553444504596287,0.048460604716122346
32,0.05235017694018962,0.04539613453402666,0.04812540224528921
33,0.05195318735938514,0.04554549685868094,0.04789227090938413
34,0.051882007226930454,0.04548642896065904,0.04790337563340661
35,0.05162422265506079,0.045479453923857126,0.04777378156615953
36,0.05100054249053353,0.045602889650500904,0.0478333271428079
37,0.050333769859613665,0.045444386160044585,0.04785118321642844
38,0.049772936277587596,0.04550947943553221,0.04779278831245694
39,0.0492900688792282,0.045628464076599914,0.04762689354538515
40,0.04908289540282132,0.045610658291387794,0.047770089329250726
41,0.04866451708512645,0.045472868739812676,0.04755854347532806
42,0.04842395301327833,0.045466716342739424,0.04739811429403742
43,0.04815894531988925,0.04527811479817452,0.04752950483595549
44,0.04784611574027161,0.04524729338673783,0.04746270534032815
45,0.04727667422748763,0.0451229250190672,0.04754474756237779
46,0.04720551897559851,0.045338432630788426,0.047531209339600915
47,0.04714167887915723,0.045232734822482155,0.04779660864584281
48,0.046987411871951525,0.045367054098681615,0.047237707059684435
49,0.046822932164538644,0.04529742826089587,0.047572533148616716
50,0.04646944293715043,0.04492669539564741,0.047480287315384374
51,0.04634556537285943,0.04506747379060422,0.0470398095105502
52,0.046302629791921394,0.04500492717317758,0.04698811355716363
53,0.04629106907152718,0.04518603952530663,0.047352960790488015
54,0.046273746207155374,0.045542557721477625,0.04700909245960182
55,0.04621886863409596,0.045089354760934605,0.04761374165002583
56,0.04606758840907604,0.04530549329346069,0.047094138760605156
57,0.04595871110422284,0.045331956730842414,0.04726770233691061
58,0.04576951219394853,0.045207442529774815,0.04758215027542482
59,0.04549622467460349,0.04498890115949684,0.04723752045490533
60,0.04536127710733553,0.04491299310432994,0.04714900013059099
61,0.04508343022805631,0.04502811747299557,0.0472820895421426
62,0.04503305194603089,0.04535944390857156,0.047026501235427606
63,0.04503437720597515,0.045303642151402396,0.04722890911082954
64,0.044891192908154416,0.045388813676055864,0.047357326385842474
65,0.04477535292732093,0.04527451802090219,0.04756274171803362
66,0.044690344462062645,0.04565579098928781,0.04757148996583047
67,0.04467850654410276,0.04523787090977452,0.047220184731681276
68,0.04454446564629595,0.04523538379723139,0.047513962204694865
69,0.04445999424693129,0.04524163960832561,0.04706319782109509
70,0.04450183750708549,0.04543542600408067,0.04753041335281352
