train_size,rmse_ols,rmse_rf,rmse_xgb
10,27.391000176691747,0.04705067828028245,0.052076045896761965
11,0.3424068591423106,0.046647944870228636,0.051173177608679864
12,0.1841909649089146,0.04645808982971915,0.050369170899364324
13,0.12429600598006421,0.04654852147195877,0.05018015952352724
14,0.10160048090940342,0.04629502439444386,0.05016609352407744
15,0.08662715792417283,0.04662646432878606,0.04959529638285928
16,0.07834414232355154,0.046342389922491796,0.05002002337433184
17,0.07337218488362933,0.046369093871491074,0.05024626909230635
18,0.06901279724359581,0.046049793855275085,0.04931143097444306
19,0.0664917969643115,0.04602054002004153,0.049206386797222196
20,0.06493741920748808,0.04627928098187562,0.04959080537205755
21,0.06277030533741032,0.0457775670595419,0.049217227647425865
22,0.0613977698555335,0.04596822719628958,0.04860435714049466
23,0.059478219862547504,0.045726643333526606,0.048936075560914456
24,0.05834526335907588,0.04577614861770207,0.04825469879271974
25,0.0572909331737488,0.04571481020773319,0.048775730530492244
26,0.05655371014807368,0.04576910387474642,0.04825059992631652
27,0.05573739216495701,0.04558862132227212,0.04815638838633799
28,0.05540454974878393,0.04551382184331527,0.048427667549542405
29,0.054425561319810425,0.0454915336363246,0.04771335180898932
30,0.05355245054303959,0.04546744153314742,0.048312317518540905
31,0.05281097530891305,0.045449364893963506,0.048603328227073306
32,0.05170495318440322,0.045424410257694746,0.048239331188536204
33,0.05155441529459076,0.045420130537562255,0.048238052308883214
34,0.05122365672853064,0.04546415367178121,0.04790412042972522
35,0.0512875843930392,0.04532211642055145,0.047769626919563615
36,0.05114815325763913,0.0454481319966258,0.047689070012159315
37,0.050113169261260214,0.045321267204828375,0.04828775421341393
38,0.04960285070431031,0.04543177121579273,0.047888123207037454
39,0.04913326449526759,0.04557160513973174,0.04757542844986195
40,0.048850313124999524,0.045500127607605745,0.047748703344373054
41,0.048605568685339946,0.04543486968338386,0.047555384938220424
42,0.04832421238293169,0.04544576783874339,0.04765635438371521
43,0.048048388143112665,0.0452955124498048,0.04723028226552623
44,0.04769772699119439,0.0450400434474433,0.04738041951341958
45,0.047299929936554436,0.04506392225953273,0.04732396227383229
46,0.047251625273350285,0.04537897825040138,0.04725866256085222
47,0.04711190682028391,0.04526801728820155,0.047553863188594156
48,0.047001103431076836,0.04519748146452398,0.04744354900481406
49,0.04682871965769305,0.04534902873944599,0.04729941769406855
50,0.0464594427089302,0.04492388603909945,0.04732754061697458
51,0.04627210198460821,0.04500120912600526,0.046994724562599406
52,0.04624005209365053,0.04495502952302978,0.04715913544441574
53,0.04625131633382607,0.04513144227369195,0.04731475372095429
54,0.04623619551780273,0.045327286773776815,0.04719255113820964
55,0.046098538638131716,0.045015552073822664,0.04710370633034931
56,0.045922152111600174,0.04511432558147511,0.04677550002403909
57,0.045783317087620096,0.04521207900878972,0.046868717613535414
58,0.04566704984460882,0.04496715234271481,0.04722683614454686
59,0.04540793963893204,0.04477020867939022,0.04723191677245773
60,0.045267734839277415,0.044855988908349645,0.04659788998189992
61,0.04502201553833214,0.04492322163945136,0.04684360861966061
62,0.044983621461046376,0.04509547337989398,0.04681596237230003
63,0.0449777113992802,0.04521964506696625,0.047249135944785185
64,0.044829099297461955,0.04533973871671042,0.04721653503498233
65,0.04468650116811116,0.04536824131106437,0.04697532013635084
66,0.04458245040547656,0.045506167565464856,0.04732517992884795
67,0.04460165267016349,0.0451400180887256,0.04688989446387739
68,0.04440740596030883,0.04513291699983688,0.0471164012965602
69,0.04432640140346442,0.045141520880963196,0.04695916304634862
70,0.044393754598289224,0.04537121331152475,0.047000832918056616
