train_size,rmse_ols,rmse_rf,rmse_xgb
10,6.154543129514663,0.047460858760329044,0.05244157186444199
11,0.3722605633925575,0.04689306839825412,0.05116984727756726
12,0.15218439825227018,0.0468735985847238,0.05074027886996419
13,0.1286263124448501,0.047031081240234626,0.050327576387501405
14,0.10737895557944395,0.0467409905071663,0.050172218728900424
15,0.09205209038118793,0.046889341452966575,0.04982008862528671
16,0.08825699630779958,0.046512077619373274,0.04985445317118233
17,0.08118170881491489,0.04657700817271188,0.04984655575522258
18,0.07552135441258145,0.046238052248243455,0.04939688954070802
19,0.07021218817395387,0.046285320867947864,0.04931200677599555
20,0.06796778614106624,0.04662583518175016,0.049329275651535456
21,0.06539146602503533,0.04615913790132811,0.04864109947850011
22,0.06315233406680301,0.04634762417319197,0.04850187395531643
23,0.061687891136101326,0.046006663336342464,0.049313813989586
24,0.06002038961056845,0.04636073422511462,0.04832951511196402
25,0.058643374404280926,0.04601258203851925,0.048727161781983795
26,0.057501702408513454,0.046213755114970174,0.04837556944389899
27,0.05689971206448574,0.04591721640046446,0.04830272885334226
28,0.056221289053728175,0.0457431513918607,0.04812008044416527
29,0.05525506589602662,0.0458481153106395,0.048043211013584025
30,0.05400671219427991,0.04551903519509143,0.04839439192546253
31,0.05305934034520458,0.04562611768494163,0.04814206219806743
32,0.05211663354994197,0.04573843741367919,0.048013215382722005
33,0.0518230962782512,0.04568475949596532,0.047852095796998256
34,0.05162092012348385,0.04564481978160715,0.04776538371042395
35,0.05150690857851958,0.04559843439234853,0.04785152422423419
36,0.05112798261388138,0.04574975596895663,0.04805986115231389
37,0.05035262410117776,0.045657668148398556,0.04776279296163321
38,0.0502109243275349,0.04591627931967738,0.0478077571990722
39,0.04953161703521998,0.04575246325967928,0.047946273200840835
40,0.04919115523784165,0.045850561934857335,0.047570848283495636
41,0.048961505725728764,0.04577834938071407,0.04740553310913256
42,0.04880417540082946,0.04565521711739627,0.04742524819010669
43,0.04864394013970829,0.04549089419435919,0.04748595025645051
44,0.04836547009444562,0.04547142318252246,0.04753047239355189
45,0.04794266746751656,0.045322104949010504,0.04735851819958021
46,0.04789202894238882,0.045545035132162334,0.047499449105666953
47,0.047633117604416575,0.045483871015975896,0.047520343820316426
48,0.04739037031943713,0.04551239099199024,0.04734171199634221
49,0.04723036156473856,0.045449274124342826,0.04751589777473094
50,0.046889604270231734,0.04524672243404264,0.04752555622583517
51,0.04679014869424408,0.04555714767098765,0.04733703849365478
52,0.04667052384496164,0.04536976010294462,0.047259211169447264
53,0.04660926359795463,0.04561775621565029,0.04735696557883745
54,0.046707699493982936,0.04575243477505656,0.04726790647372745
55,0.046572332749225474,0.045516111643722004,0.047568245420345635
56,0.04633614733260968,0.045681981452041706,0.047003590537057535
57,0.04632415805959272,0.04558016384671687,0.04791091832955444
58,0.04620544521792605,0.045596538920611177,0.047370257789700485
59,0.04592303130623542,0.04537348251797884,0.047540507530546394
60,0.04591033127673997,0.04560195280072558,0.04779744534037524
61,0.04564399973859773,0.0453672925726501,0.04729252756405378
62,0.04549659928556393,0.045916735704803265,0.047293064459135066
63,0.045421746142359304,0.045710828767091524,0.04727380265891911
64,0.04530098726233111,0.04571108767221268,0.04745054292804272
65,0.04517690492403489,0.04561571160104168,0.047695845246770945
66,0.04514151068829823,0.04589949820515324,0.04763481465761969
67,0.045046330499181525,0.04564923306826877,0.04750026297525864
68,0.04489682231975443,0.0456951020008642,0.047690048536521416
69,0.04478547639321327,0.045660527076452295,0.04748807304606155
70,0.04476215379159737,0.045824336061119325,0.04744720340739208
