train_size,rmse_ols,rmse_rf,rmse_xgb
10,12.45865571121325,0.04691691236086738,0.05186403079801781
11,0.4253655098214265,0.04657390846267165,0.05131642537680633
12,0.3422666641456722,0.04641197665507727,0.05059571844298881
13,0.12198835213591615,0.04657875984786275,0.05038423918847002
14,0.09980896638926097,0.04635679572226887,0.05045188758402855
15,0.08560218887195509,0.04676523505752516,0.049989649624803977
16,0.07748389579301458,0.04649578138975423,0.050399954620893764
17,0.07230995106592712,0.046480249260421595,0.05030344039257874
18,0.06823211229734535,0.04611539045566918,0.04961198905781746
19,0.066034380246301,0.04608958390228316,0.049110643536826454
20,0.06457950030093476,0.04621214995995355,0.049465609064025994
21,0.06246114038626035,0.045889034298128475,0.04923221043021
22,0.06131408282457169,0.045956896651304285,0.048475769360783495
23,0.059418285125276124,0.04563981272714471,0.048866840807623366
24,0.058301893752405985,0.04580558262502581,0.04848038177682056
25,0.05722400354923004,0.04556640907038292,0.04881522262239719
26,0.05649530271714499,0.045881800417561465,0.0483260882924785
27,0.05570373893232855,0.04563701483178479,0.048154844841124665
28,0.055338735329564306,0.045524094238648366,0.04826945614828622
29,0.05440601601757819,0.04561776758656699,0.047841060702823825
30,0.05350433625054272,0.045505402645888725,0.048518549536719996
31,0.052818005079459295,0.04537579741873418,0.04827299100700123
32,0.05177039726013598,0.04540600643619063,0.04782401226680111
33,0.05163884473124541,0.045418378891877706,0.047899150237473355
34,0.051326552306419214,0.045428400648120364,0.047958324493072226
35,0.05139561503214563,0.04526408685264455,0.04762775440198741
36,0.05121345560531905,0.045535606034521836,0.04784312541630569
37,0.0501787852641766,0.045398968355325545,0.048011046050649014
38,0.04970156013941744,0.045463049272673,0.048098854651260244
39,0.049251079094688364,0.04555248314396445,0.047917045139043664
40,0.048959094988947786,0.04562906968480538,0.047459665857521136
41,0.048713235100903626,0.0456072342871632,0.04743805602305334
42,0.04840048293251445,0.04547799928162945,0.04758604312659747
43,0.04814037734955774,0.04519951963472377,0.04757125724957413
44,0.047785526198930485,0.0450576427831462,0.0474663324836472
45,0.04738745576904582,0.045118236836241304,0.047148603196384725
46,0.04734330039002064,0.04537434742512996,0.04744927056287324
47,0.04720665810310561,0.04534066781741332,0.04773459217107034
48,0.04708480941884062,0.04526549202758199,0.047419215743659766
49,0.04691845092639112,0.04527099907242982,0.04727467206132835
50,0.0465393470112966,0.0448867203862397,0.04715482914926477
51,0.04635090130883586,0.0450708705988607,0.04693307421398393
52,0.04631879740888877,0.04498344677522678,0.04700163144384724
53,0.04631291920538031,0.04516385391853016,0.046916939490471314
54,0.046268917370725034,0.04519399515061843,0.047025381536996556
55,0.046117116345976525,0.04501400761663667,0.04709845345894035
56,0.04592709782369107,0.045097504833068444,0.0469701063873833
57,0.045787624016156186,0.04514894399407408,0.04683535927714199
58,0.04567888307582505,0.04497798638777717,0.0470955805492541
59,0.04541628640133315,0.04471718318929711,0.04718303334937967
60,0.04527078964402542,0.04486561848297982,0.046953850614212714
61,0.045038582736144465,0.04487105076964866,0.046959865482172965
62,0.04498986684099812,0.045004930938086565,0.04653553667605592
63,0.04499153970931436,0.04510616385529183,0.04688866128237343
64,0.04483673151590698,0.04527291324286227,0.047395451744077916
65,0.04468749452191571,0.04520658279514262,0.04693842910106092
66,0.044582378573439996,0.04547128524460435,0.04727105307915677
67,0.044602477801673944,0.045048017139961295,0.046918088433691614
68,0.04441172207571044,0.04513747309943262,0.047425681718361645
69,0.04432463296993548,0.045139403511544066,0.04692096992135642
70,0.044392529426718674,0.045429876736294145,0.04696081989343757
