train_size,rmse_ols,rmse_rf,rmse_xgb
10,2.7040555571209928,0.04717941550532377,0.05225353302053303
11,0.29084881214830294,0.046865142554622895,0.051242820621527414
12,0.17476901166828168,0.046866549358323774,0.05082176039829869
13,0.14083892603894613,0.04683745278616586,0.05033769885679442
14,0.09893623283539887,0.0464687743446359,0.05056250364700883
15,0.08639749642153442,0.04681832180625851,0.04998207804719656
16,0.0786525419066848,0.04640699529592426,0.050038581952720505
17,0.07273778385241922,0.04653075403595723,0.050077288022194515
18,0.06889388769228064,0.04612382342776279,0.04958816499923686
19,0.06539545889655579,0.04632192599288642,0.04912032839214494
20,0.06369189596931524,0.04640826007483541,0.04958921188337728
21,0.06184379201888189,0.045890692211796695,0.049074446826480565
22,0.06027715752167423,0.04608435595294807,0.04857408687278323
23,0.05864880691996491,0.04592222997316392,0.04922722632751001
24,0.05775028960681342,0.046292986498698806,0.04858154167079486
25,0.05656141681116104,0.04589768807453025,0.04895053382795932
26,0.055660897620325785,0.04609278230290347,0.04847645629803798
27,0.05510980844735243,0.04580977685645534,0.048514126663161995
28,0.054939719714197394,0.04567533593338645,0.0483224770933932
29,0.05394563451652817,0.0457064679861729,0.04813278662462195
30,0.05288860411245655,0.045714236316983584,0.04846287776987022
31,0.0521143830792268,0.04578149378286521,0.04869476333296155
32,0.051263962990392056,0.04556313797080848,0.04824401098692258
33,0.051035433950543635,0.04571528021622598,0.04812130767941781
34,0.05091468740710131,0.04563139372326194,0.04823147682207142
35,0.0507819731394221,0.04560888397141443,0.04771831273205051
36,0.050401283917329114,0.045581310326404036,0.04788332125573767
37,0.049638138763920286,0.04539615199446361,0.04812156815071055
38,0.04917892006789136,0.04549446944594461,0.04786180094906308
39,0.04881672625056406,0.04552261294140376,0.04798934159667048
40,0.04864233924462699,0.04547928908114944,0.04748530372712686
41,0.04825521505374781,0.045451866588703385,0.04763445803340943
42,0.04801279681137088,0.04560873676082759,0.04766992214053443
43,0.04783893381184599,0.045239097181699356,0.04731095696864683
44,0.04757384783571472,0.04512162062391999,0.047649588318636436
45,0.04709958489556792,0.04523225154348252,0.0474923112018168
46,0.0469394255268698,0.04544736578035557,0.04741967954756691
47,0.04681039670021607,0.045235263063998304,0.047656655291244104
48,0.046687933539874216,0.04527914542299333,0.04713155131576449
49,0.046570501732829214,0.04536695782616756,0.04757650893589722
50,0.04623180352612798,0.04490514508727183,0.04745034847604002
51,0.046113707886452644,0.0452328477155968,0.04737049611744747
52,0.046090458999333825,0.04504756518121987,0.047288899582909945
53,0.04607081010609778,0.045274747434109586,0.0473063204325845
54,0.04607610026827994,0.045549961100880276,0.04740599243844979
55,0.04596554995579319,0.04529937300009873,0.04768833044429133
56,0.04591157147973791,0.04525300100477411,0.04676886766648677
57,0.045828970557152786,0.04539505064447208,0.047461258119014686
58,0.04569514805134695,0.04522856789936193,0.04755930959563171
59,0.04538974320504105,0.04501547868594367,0.047192318173199695
60,0.04526351325334592,0.04505326337302392,0.0476192782144951
61,0.04503842016365687,0.04507740834093596,0.04730628572369794
62,0.04496085442641981,0.04530256372159165,0.04700349395707181
63,0.04494291147432407,0.04542620550655454,0.04717927976385923
64,0.044797173909991904,0.04551301236884846,0.04750245410013524
65,0.04467452572725764,0.045554397134324416,0.047331138595444126
66,0.044615105793152546,0.04572634279689278,0.04762812252565185
67,0.04462925076781954,0.0453365025593894,0.04726969719834817
68,0.04451136603736837,0.0454048603866585,0.04749371217158802
69,0.04442814683530723,0.04522800888055451,0.04687449821982051
70,0.04450748296176758,0.045438087338870475,0.047305141622089035
