train_size,rmse_ols,rmse_rf,rmse_xgb
10,52.58669400043483,0.046939136472834396,0.05206596826559494
11,0.3804945176103637,0.04679632702152423,0.05104626377325183
12,0.1669137528231581,0.046451949929628394,0.05056637033518831
13,0.11613868907056751,0.046606487233628924,0.05000178397353857
14,0.09861063640002478,0.046280952512558066,0.049973187157060645
15,0.08632963633047237,0.04646056210426766,0.049536087819787446
16,0.07824978081970088,0.04630579900866742,0.049611909233457444
17,0.07350309478790597,0.04627308162029308,0.04994041308705924
18,0.0699916483199937,0.045916554792809976,0.04903960637035882
19,0.0668771729423808,0.046100494669147035,0.048675552886271185
20,0.06508194715773237,0.04623460349803109,0.049102016065620924
21,0.06309101053679063,0.04588642346973299,0.04871457976464106
22,0.06183610709899621,0.0459883958365958,0.04840526303250083
23,0.060492132072328016,0.04572566893135929,0.04888413317616175
24,0.05950871052433752,0.0460189653964506,0.04828559663225113
25,0.058663335973896724,0.045782100513764315,0.04834703647241673
26,0.05806199085082839,0.045857109212513306,0.04801608644229659
27,0.05751392176447614,0.045732917209912106,0.048305911810930566
28,0.056997712108393016,0.045484636522961266,0.04806929484321239
29,0.055723215444422235,0.04574323047657445,0.047980779197235944
30,0.0546483476705474,0.04554290214456283,0.048131755130780975
31,0.054057929360678984,0.04558581502890845,0.04821091885077274
32,0.05284947445526459,0.04553153257352979,0.04788719608342644
33,0.052372346098685796,0.04558415017434496,0.04774910998803634
34,0.0522070006230586,0.045538737764619565,0.047806059836049894
35,0.052158459579796916,0.0455335579175819,0.047624654062658534
36,0.05191570325488272,0.045544001208792255,0.04767119515419281
37,0.05114932015435792,0.04559116984687696,0.04791350565323295
38,0.050715579794973105,0.045541282995500164,0.0477126646979673
39,0.05037885168184003,0.045526138359374045,0.047496474708000176
40,0.05000897274516802,0.04553171636562345,0.047640771512874616
41,0.04956316447922795,0.04545198469228488,0.047488785301614156
42,0.04937877267944889,0.04551322352839368,0.047604338000784355
43,0.04915499208836848,0.04526784105745263,0.04747620175956852
44,0.048857090330720714,0.04525993331335479,0.04759521989857269
45,0.04846234578042607,0.04520050378002868,0.04727756144711133
46,0.04836911109898439,0.04524688151276455,0.04720601056327675
47,0.0481474927097149,0.04524387148784323,0.047812791883856266
48,0.048001142504669525,0.04537678598986748,0.04725803329794587
49,0.047857570499444044,0.045351310332422914,0.047682513082807486
50,0.04739939127172735,0.04508971719184326,0.04757687399008775
51,0.04720758053415651,0.045243017128551014,0.04736320638140661
52,0.047167269810121266,0.045079376504936784,0.04735085709753525
53,0.04723619164740508,0.04529230268112687,0.047610358451963035
54,0.04717079374099596,0.0454944692851947,0.0472841787147275
55,0.0470307847230128,0.045125928380975726,0.04742684051311384
56,0.04690501199394973,0.04528899435078705,0.04723248900610837
57,0.04677530198960085,0.04526980832832752,0.04743299076584964
58,0.04662620764843162,0.04535973050293199,0.047596455857052036
59,0.0462705415404808,0.045096055351564815,0.04768557069857827
60,0.0460736434135974,0.04516932197013635,0.04747210107592895
61,0.04583586214507194,0.04518455978197074,0.04747518140005683
62,0.04571588383034308,0.045523661567584,0.04722677843852857
63,0.045520046541559826,0.04527879072220579,0.047511210285295584
64,0.04531741205227671,0.045341980507408265,0.04733501448784626
65,0.04519231426036584,0.045473889784702994,0.04743571835551048
66,0.045115615545997904,0.045691378367527596,0.04777894382048549
67,0.0451225635606126,0.04522148781232632,0.047300437333779644
68,0.045028360306772604,0.045487451080988554,0.04743383194310416
69,0.04495119106069424,0.04516761243175073,0.0473036376793343
70,0.04495032455530164,0.04539237112869906,0.047514662651921
