train_size,rmse_ols,rmse_rf,rmse_xgb
10,19.97272606332449,0.04706933482609159,0.05217543810779887
11,0.3759905449765282,0.04671807352398069,0.05125729074728045
12,0.17618333092213098,0.04669820679318201,0.05087352802420643
13,0.14522726105240022,0.04683973008084653,0.050388568537654076
14,0.10742588794233769,0.046531933282890285,0.05049238995499563
15,0.09047181223161012,0.04672652654315803,0.049977664627244865
16,0.08205081007847743,0.04653810410600068,0.05017946552424656
17,0.07585855924239185,0.046562441528529015,0.05032686581723335
18,0.07038421823023046,0.04614073485190576,0.04968517312766242
19,0.06695332441614064,0.04621189365441493,0.049331780260631654
20,0.06498767234669373,0.04636938737879609,0.049671081707989326
21,0.06291453591871156,0.0460136111549321,0.049291992711935975
22,0.06128636864425387,0.046019209308951446,0.048730202494016744
23,0.05941842891172332,0.04582084810676412,0.04940693368632033
24,0.05874248862585797,0.04620230913698387,0.04861394955721058
25,0.05767089009375726,0.04585148057795821,0.04887833712104604
26,0.057082196553814545,0.04589644232174273,0.04854368382840424
27,0.05620083972728601,0.04561328844278301,0.048256970625368795
28,0.056016596494716145,0.04568237681081674,0.04839204738375123
29,0.05469454371588861,0.04574596265896991,0.048144323440677976
30,0.05392652076654673,0.045574904598089175,0.04851747104004418
31,0.05313527469259585,0.045508506908516176,0.04880243019593667
32,0.05218164003759806,0.04542523453345784,0.04826108550152487
33,0.05177599126296251,0.045520482754070536,0.0483262128218755
34,0.05172072202873849,0.045348231268267536,0.04787479019531668
35,0.05159129806307196,0.0454200805799134,0.04801507307641586
36,0.051144141417375395,0.045445091493592986,0.04804318080874984
37,0.05025883697021081,0.04526257086228313,0.047885100332746185
38,0.04989667636860044,0.045419800457057014,0.04817171934472367
39,0.04959116225952607,0.045532140839507004,0.04799732631830524
40,0.04932333017929803,0.045452159987869424,0.047673236727419216
41,0.049050094650317067,0.04550508976124862,0.04757404514052047
42,0.04867322077041588,0.04538721547210274,0.047853091187901556
43,0.04837253199936136,0.04513251828503493,0.04751601138052663
44,0.0480037941138638,0.04509344351643092,0.0476857054781898
45,0.04753422711109471,0.04509867162305122,0.0477279716120063
46,0.0474837301952326,0.04523595879678492,0.04744088975675985
47,0.047326711795103914,0.04537195712201227,0.04774026044734293
48,0.04728110596807246,0.04549084191002787,0.047383847788659596
49,0.047060971952144766,0.04537228994933221,0.047472469564778456
50,0.04669025809762262,0.045150656695459486,0.04742560043775047
51,0.04653630420392222,0.04527078602658594,0.04752035747117878
52,0.04652843710937252,0.04514619176525917,0.0472075270374579
53,0.04655414715734486,0.04544772667042318,0.04745717526722372
54,0.046598389359668334,0.04561140054180971,0.04758050389386972
55,0.046432372446041384,0.0452079250134042,0.04782480960469622
56,0.046278746702153116,0.045257834203547925,0.04713728520520261
57,0.04621176039617857,0.045450078458893595,0.047602104992021554
58,0.04604063947012749,0.04535620159618033,0.04792953628462904
59,0.04570558180551005,0.04513448003691513,0.047643935963081196
60,0.045611499772159336,0.045355323289924004,0.04741967143164304
61,0.045340227409102395,0.04521935473984895,0.04756947461581752
62,0.045115478564974464,0.045327697219064045,0.047254021924463534
63,0.04515180268844226,0.045324536421114954,0.04712369191166988
64,0.0450447789242998,0.04557343991868405,0.0479392729177469
65,0.04492849448843143,0.04555257000078427,0.04762517275816918
66,0.0448133051438488,0.045697798102911545,0.04771058176432795
67,0.04481408959048139,0.04542487472657658,0.04737673843662254
68,0.04466684634225212,0.045421872022152844,0.04795682504512705
69,0.04458873061748731,0.04545628986050684,0.047384673317720595
70,0.04463929442565116,0.04554638530560944,0.04772095966356202
