train_size,rmse_ols,rmse_rf,rmse_xgb
10,8.637102574440608,0.0473321316204798,0.05226786830477151
11,0.39903229931798134,0.04679570743520104,0.05107436915802391
12,0.17689096176650984,0.04668805995923162,0.05064327711607315
13,0.1315729461634701,0.046889621825922795,0.050233632327557995
14,0.10307780170023902,0.04650312638680028,0.05040615225989391
15,0.09141239077160263,0.04682871064756627,0.04997466117956842
16,0.07931398651687491,0.04657753781615452,0.0500729403960622
17,0.07368302948140952,0.046652368603555386,0.050495644809860414
18,0.06872563895733283,0.04629726726902808,0.049653555288077696
19,0.06622580159912358,0.04645990162004076,0.04930091834828876
20,0.0649854332811771,0.04656296998763545,0.04975028016571571
21,0.06292807622526504,0.046190464485206306,0.04944418207454189
22,0.061155505437307064,0.04632357862285147,0.04887859841356686
23,0.05933582435183412,0.04612412205106176,0.04937939770861437
24,0.058834826935836956,0.04635344812701446,0.04855531952213012
25,0.057309542414461914,0.04604618065150687,0.04878447756159868
26,0.05664476637101534,0.04617011861052711,0.04872075811639161
27,0.05588434822745349,0.04589510534542829,0.04844688313008643
28,0.0557469610432548,0.04576600021024773,0.04832660645233156
29,0.05449345932463261,0.04562884137107107,0.04810764820014549
30,0.05333533564466127,0.045625625775881494,0.048396148615733194
31,0.05252113419102382,0.045569771118570544,0.048460988528053243
32,0.05153254149031305,0.04553618748381931,0.04800347370319442
33,0.05127864263329487,0.045564931706920435,0.048172042392066246
34,0.05115053921146167,0.04541969376895719,0.04796803213600718
35,0.05108225880317247,0.045521790080125184,0.04788016400760319
36,0.05072196694480428,0.04545732323154762,0.04760980470453308
37,0.05007885252744546,0.04532453809303242,0.047847574523295924
38,0.04955330280258297,0.04539944621633417,0.047876726885176205
39,0.04906172212837477,0.04557299245131669,0.04805153225531417
40,0.04877896852197675,0.04542311294332353,0.04734166239867149
41,0.04845062984246267,0.045328573509466896,0.04746462322369028
42,0.04818247935639315,0.0454746824777615,0.04760347499420181
43,0.04805047549475319,0.04518117966241851,0.047560017247560676
44,0.047697504856339494,0.04512421008889881,0.04745920930055588
45,0.04729784634321593,0.04522341800398052,0.04745975842504162
46,0.047190968532985725,0.04539742620923697,0.0475585869907303
47,0.04700994398231591,0.04515861691070425,0.04783089625762297
48,0.04684424635168117,0.04526788180298612,0.047487589574416136
49,0.04668207306842516,0.045194090054148046,0.04767714625822576
50,0.04625392323413581,0.045052121753501706,0.047879003145973285
51,0.0460823066322949,0.045159539383650874,0.04750620012954775
52,0.04606973408539503,0.0450235637103597,0.04707752186137561
53,0.0460481884316285,0.045336393651346486,0.047556661754960816
54,0.04607886294188326,0.04550481993488989,0.0472756780967954
55,0.04597158638671759,0.04519792887253768,0.0477299783488346
56,0.04584380532434175,0.045295494661954115,0.047003615918049545
57,0.04575748117890883,0.045364620115171526,0.047361458340741354
58,0.04563168076274509,0.045163972102173426,0.047423758089355166
59,0.04542265097578392,0.04500507451479255,0.0475185187442935
60,0.045322786213502296,0.04504151636817747,0.047298449310807476
61,0.045114535207088365,0.04501868761062708,0.04729649573083343
62,0.04500882186028917,0.04524352821494323,0.047086047355183985
63,0.04498135182877613,0.045304035774899304,0.04698831201537311
64,0.04489228300303919,0.045477132430414305,0.04743277651366018
65,0.04475014210830936,0.045358443258075955,0.047122298104122766
66,0.04466657278137632,0.04567055912264632,0.04746841751616191
67,0.0447172761091923,0.04528435779154733,0.047334944633249866
68,0.044554098176631564,0.045372098710030485,0.047101263416000114
69,0.044464448578145806,0.045102200140983775,0.04728593382595099
70,0.04448895160599083,0.0454160082715804,0.04752211621318122
