Date,BlkCnt,BlkSizeMeanByte,DiffMean,FeeMeanUSD,HashRate,PriceUSD,RevUSD,TxTfrValAdjUSD,URTH,^GSPC,Risk_Free,OAS,Ten_Year,Two_Year,Term_Spread,VIX,USD_Index,Expected_Inflation,US_News_Sentiment,target_col,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
2018-01-30,167,-0.015976227229591355,-3.774758283725532e-15,6.763400989940132,0.1283783783783754,-0.10536733667859799,0.009345979777975355,-0.09965111721682995,-0.010163664621283153,-0.010898815620283941,-0.010000000000000009,3.33,0.011111111111111072,0.009478672985782088,0.009999999999999787,14.79,-7.281954476567876e-05,0.004784688995215447,0.2072931975126266,0.009091687042716678,-0.10536733667859799,-0.04161554026178449,0.026056823857019795,0.02586327425166668,-0.008527077527347826,-0.00850098966415147,0.03470280174497997
2018-01-31,117,0.055884711316772195,3.774758283725532e-15,8.026275150282702,-0.29940119760479,0.009091687042716678,-0.2695194397427716,0.028303514695804166,0.0017291990659651368,0.0004889853730833948,0.020000000000000018,3.29,-0.003663003663003539,0.0046948356807512415,-0.020000000000000018,13.54,-0.0031445395835726364,0.004761904761904745,0.2213110774755478,-0.1005195117019998,0.009091687042716678,-0.10536733667859799,-0.04161554026178449,0.026056823857019795,0.02586327425166668,-0.008527077527347826,-0.00850098966415147
2018-02-01,160,0.0012290808542514409,-3.774758283725532e-15,7.641869906788154,0.36752136752136955,-0.1005195117019998,0.2222681407344651,0.10262349904022794,-0.00010773084577764269,-0.0006480882520516484,0.020000000000000018,3.29,0.022058823529411686,0.009345794392523477,0.03999999999999959,13.47,-0.002639330520420091,0.0,0.219968169927597,-0.028074279106937716,-0.1005195117019998,0.009091687042716678,-0.10536733667859799,-0.04161554026178449,0.026056823857019795,0.02586327425166668,-0.008527077527347826
2018-02-02,168,-0.02908823216588674,0.0,10.093078892782364,0.04999999999999627,-0.028074279106937716,0.04203018138467174,0.16086635814963746,-0.021042455848235164,-0.02120854792396809,0.0,3.36,0.021582733812949728,-0.004629629629629761,0.07000000000000028,17.31,0.005894577495804576,0.014218009478673022,0.2255646735429763,0.03938309753828673,-0.028074279106937716,-0.1005195117019998,0.009091687042716678,-0.10536733667859799,-0.04161554026178449,0.026056823857019795,0.02586327425166668
2018-02-03,158,-0.026029529434752896,0.0,6.816681276334389,-0.05952380952380765,0.03938309753828673,-0.07259063354937978,-0.44388527966735347,0.0,0.0,0.0,3.36,0.0,0.0,0.0,17.31,0.0,0.0,0.2255646735429763,-0.09653567035434252,0.03938309753828673,-0.028074279106937716,-0.1005195117019998,0.009091687042716678,-0.10536733667859799,-0.04161554026178449,0.026056823857019795
2018-02-04,178,-0.0076780165600146555,0.0,5.331639805624925,0.12658227848101333,-0.09653567035434252,-0.0030496618494805228,-0.0866096846869695,0.0,0.0,0.0,3.36,0.0,0.0,0.0,17.31,0.0,0.0,0.2255646735429763,-0.16980543840539686,-0.09653567035434252,0.03938309753828673,-0.028074279106937716,-0.1005195117019998,0.009091687042716678,-0.10536733667859799,-0.04161554026178449
2018-02-05,185,0.11963186919664492,0.0,5.481761986428187,0.03932584269662742,-0.16980543840539686,-0.1153883638200709,0.5162355497304256,-0.04210752395700401,-0.04097922480422822,0.030000000000000027,3.48,-0.02464788732394363,-0.03255813953488362,0.0,37.32,0.0020062474676842967,-0.01869158878504673,0.2473376840353012,0.12980449316876475,-0.16980543840539686,-0.09653567035434252,0.03938309753828673,-0.028074279106937716,-0.1005195117019998,0.009091687042716678,-0.10536733667859799
2018-02-06,170,-0.03537182466078104,0.004909970286497645,5.14879030703326,-0.07656921649348858,0.12980449316876475,0.03828620641571212,0.25290601953154423,0.018642082431660878,0.017440920592313836,0.010000000000000009,3.6,0.0072202166064982976,0.009615384615384581,0.0,29.98,0.0017730314738708675,0.0,0.2222960740327835,-0.01473753938399991,0.12980449316876475,-0.16980543840539686,-0.09653567035434252,0.03938309753828673,-0.028074279106937716,-0.1005195117019998,0.009091687042716678
2018-02-07,141,0.00293909776642276,0.09894110043825566,4.421333438772599,-0.08852532257768442,-0.01473753938399991,-0.1891826496350919,-0.3497915838570167,-0.007004055195383718,-0.005001588416939429,0.030000000000000027,3.46,0.017921146953404854,0.023809523809523725,0.0,27.73,0.0018294168745336403,0.0,0.2008586674928665,0.0779038666258618,-0.01473753938399991,0.12980449316876475,-0.16980543840539686,-0.09653567035434252,0.03938309753828673,-0.028074279106937716,-0.1005195117019998
2018-02-08,131,-0.0197789081364681,0.0,4.159082110500192,-0.07092198581560016,0.0779038666258618,-0.01117973291417984,0.05182432212217991,-0.03265089895932971,-0.03753641975808808,0.0,3.59,0.0035211267605634866,-0.009302325581395321,0.03000000000000025,33.46,0.005429025792514253,-0.004761904761904856,0.1825621128082275,0.05376507501474981,0.0779038666258618,-0.01473753938399991,0.12980449316876475,-0.16980543840539686,-0.09653567035434252,0.03938309753828673,-0.028074279106937716
