Date,PriceUSD,BlkCnt,FeeMeanUSD,DiffMean,BlkSizeMeanByte,RevUSD,TxTfrValAdjUSD,HashRate,URTH,^GSPC,Risk_Free,OAS,Ten_Year,Two_Year,Term_Spread,VIX,USD_Index,Expected_Inflation,US_News_Sentiment
2021-12-29,-0.025228564573999912,-0.36246347899599174,0.11851888930772082,0.0,-0.044986736643563674,0.05168184333814785,0.34066651853267804,0.08208954229449783,0.0006625696869528852,0.0014018951394270118,-0.009999999999999995,-1.3580185004908936,0.04026845637583887,0.013513513513513598,0.050000000000000044,-0.12339469767100074,-0.0004400832692988965,0.01200000000000001,0.14961454547465694
2021-12-30,0.013603121460542766,-1.7586064186955983,0.24725843347242416,0.0,0.021916239651222025,-0.16327349014759374,-0.09297445090644096,-0.1793103401017836,-0.0014209750686574596,-0.0029897555945093135,0.0,-1.3065528829029485,-0.01935483870967747,-0.026666666666666727,-0.010000000000000009,-0.06869516346562098,-0.0007366840032969613,0.01976284584980248,0.13871073691597086
2021-12-31,-0.01586638205021096,-0.14767225750374458,0.17995260620867592,0.0,-0.03977134853788389,0.22582284303677236,-0.07087814274222837,0.2521008359635617,0.0,0.0,0.0,-1.3065528829029485,0.0,0.0,0.0,-0.06869516346562098,0.0,0.0,0.13871073691597086
2022-01-01,0.025992643763336654,1.0873772660766765,0.03352562961363384,0.0,-0.49560862740355993,0.1723840743119478,-0.7184566460651771,0.1543624142912483,0.0,0.0,0.0,-1.3065528829029485,0.0,0.0,0.0,-0.06869516346562098,0.0,0.0,0.13871073691597086
2022-01-02,-0.0043618920132749706,0.3356079908538115,0.015817893318120713,0.0,0.1294418117477385,-0.08472722126860366,0.3527296356805283,-0.08139534727961051,0.0,0.0,0.0,-1.3065528829029485,0.0,0.0,0.0,-0.06869516346562098,0.0,0.0,0.13871073691597086
2022-01-03,-0.018987895212677297,-0.6309525058613007,0.030775198406588166,0.0,0.5468828532146088,-0.12695048094333572,1.183048986107225,-0.11392405086364366,0.0030228058673118507,0.0037311332085876447,0.039999999999999994,-1.3408632946282453,0.07236842105263142,0.06849315068493156,0.05999999999999983,-0.17377584759700823,0.0011049733340620094,0.007751937984496138,0.46687328632507064
2022-01-04,-0.011785377354758597,-0.25506786824986816,0.012060917065312841,0.0,-0.01745311948812167,0.03830104367573384,-0.12342034740758079,0.049999998971428594,0.0,-0.000629621957060511,-0.009999999999999995,-1.3065528829029485,0.01840490797546024,-0.012820512820512886,0.040000000000000036,-0.12915254337683008,-0.000849041319722077,-0.011538461538461608,0.5729340659223655
2022-01-05,-0.05173657244567742,-0.09397445213068278,0.0887977371551663,0.0,0.03547492683195119,-0.029273876971727564,0.5270710546830712,0.020408169862557335,-0.016758554584602514,-0.019392757790687165,0.009999999999999995,-1.3237080887655968,0.030120481927710774,0.07792207792207795,-0.009999999999999898,0.2767755788841471,-0.001507895423680461,-0.015564202334630406,0.5421189048224285
2022-01-06,-0.008866767183141722,-0.30876567362292995,0.048724847607645796,0.0,-0.03548172728839638,-0.03704171070511997,-0.22427029712775404,-0.026666668714666608,-0.0018688818595405943,-0.0009637690162076495,0.010000000000000009,-1.2550872653150034,0.011695906432748648,0.06024096385542177,-0.030000000000000027,0.2595020417666586,0.002314324321507799,-0.02766798418972327,0.4273824796833023
2022-01-07,-0.03783015470992279,-0.6309525058613007,0.032281895958131836,0.0,0.05350041997734256,-0.07689037267960219,0.13462154385988856,-0.04109589365359345,-0.002471471085030208,-0.004050216740091761,0.0,-1.212199250658382,0.01734104046242768,-0.011363636363636354,0.040000000000000036,0.1371478205177828,-0.003113008354784119,0.008130081300812941,0.3829747841477718
2022-01-08,0.006914214667385732,-0.41616128436905353,-0.06301853943513984,0.0029903660886323458,-0.17525086337417228,0.030156516376065534,-0.49925637877418505,0.031647236049215044,0.0,0.0,0.0,-1.212199250658382,0.0,0.0,0.0,0.1371478205177828,0.0,0.0,0.3829747841477718
2022-01-09,0.002073829190582188,-0.5772547004882389,-0.11244099820585118,0.0011073958852469978,-0.1279422603271243,-0.021061089049192905,-0.4091720847765842,-0.019749004858670705,0.0,0.0,0.0,-1.212199250658382,0.0,0.0,0.0,0.1371478205177828,0.0,0.0,0.3829747841477718
2022-01-10,-0.0016603799141169384,-0.5235568951151771,-0.0675285941493892,0.0,0.43954675531534937,0.009817067183234274,1.5000856031183223,0.007092194018409437,-0.004129504404742579,-0.0014410312534549607,0.03,-1.1778888389330853,0.011363636363636465,0.05747126436781613,-0.030000000000000027,0.2292733518110538,0.0015244273402652553,0.0,0.39077171291217805
2022-01-11,0.022747415378199243,0.3356079908538115,-0.052688335877877066,0.0,-0.14502805164784727,0.13757803766044452,0.489627721407647,0.11267605533822644,0.0104042839933145,0.009159984668711818,-0.010000000000000009,-1.2293544565210306,-0.016853932584269704,-0.021739130434782594,-0.010000000000000009,0.0867666705917748,-0.003369635961296469,0.024193548387096753,0.2649284357827071
2022-01-12,0.027891015498406224,-0.6846503112343625,-0.06077169720466872,0.0,0.1418741912222088,-0.09560732530118965,-0.32699487150779827,-0.12025316074987968,0.004402356865127022,0.002817754443029452,0.0,-1.3322856916969208,-0.005714285714285672,0.022222222222222143,-0.030000000000000027,-0.026950782098356985,-0.004139431085089851,-0.023622047244094557,0.21385497800116954
2022-01-13,-0.030348726054577613,1.4632619036881092,-0.09908314047638843,0.0,-0.24605122373572497,0.24458815851563953,0.00501240600253583,0.2877697858123285,-0.012109116655144136,-0.0142436152864307,0.0,-1.297975279971624,-0.02298850574712641,-0.010869565217391353,-0.030000000000000027,0.3602643416186741,-0.0015554601547767,-0.020161290322580627,0.17635482142646988
2022-01-14,0.011161557886526063,0.3893057962268733,-0.11557710206773683,0.0,0.17809349837312172,-0.10183007049532244,-0.08155445531005945,-0.11173184406978542,0.00015035054084022725,0.0008199802697488323,0.010000000000000009,-1.3065528829029485,0.04705882352941182,0.08791208791208782,1.1102230246251565e-16,0.1990446618554495,0.0017811887552170447,0.00411522633744843,0.08394737167316206
2022-01-15,0.002413468057918422,0.7651904338383058,-0.14549896633433168,0.0,-0.23891248665640152,0.04427432751035831,-0.31922862461802415,0.044025156093508544,0.0,0.0,0.0,-1.3065528829029485,0.0,0.0,0.0,0.1990446618554495,0.0,0.0,0.08394737167316206
2022-01-16,-0.0008752076987588175,1.248470682195862,-0.1639509844714983,0.0,-0.10014105395740647,0.051921475048475996,-0.23801374633848948,0.05421686736536513,0.0,0.0,0.0,-1.3065528829029485,0.0,0.0,0.0,0.1990446618554495,0.0,0.0,0.08394737167316206
2022-01-17,-0.02218240822349804,0.49670140697299686,-0.12521265158938083,0.0,0.45236765250691846,-0.09760287857533123,1.1558218479843356,-0.0799999980251428,0.0,0.0,0.0,-1.3065528829029485,0.0,0.0,0.0,0.1990446618554495,0.0,0.0,0.08394737167316206
